,0,1
172,所以是把东霓 西决 南音三本书拍成一部剧了吗？哦吼吼吼吼吼,morl😘
173,"害，对文章感到可惜，可惜了一个好演员，[666]
马伊琍加油，演什么像什么，加油[大拇指]",高阿扬
174,哇  以前看的小说  特别喜欢来着  怎么悄无声息拍成剧了！但是我心里的东霓不是这样的啊[大哭][大哭],bik
175,"看了简介 这跟乔家基本一样的剧情啊 而且都是白宇扮演的角色当主心骨
",爱打台球の呼延幼霜
176,笛安的小说终于拍成电视剧了。但是我觉得肯定不能按原著拍。,一包辣辣条o
177,#谈谈原生家庭对你的影响#一个人可以后天改变容貌声音身材，唯独改变不了原生和DNA,压力大！
178,又一次看到了白宇身上的烟火气，他真的好适合这种角色。原生家庭不是我们能够选择的，我们唯有好好生活，再做打算,雨落倾城♛あ
179,挺好看的，家庭年代剧又带着点文艺的画风我以为会听违和，也还好,小绿叶精灵
180,来啦来啦,喜欢吃栗子de王叔熙阳
181,大伯这两口子真是互相折磨,宁亚信文
182,我来看龙城这一大家子,抹茶暴风雪🍂
183,他俩暧昧是因为东霓认为他们可能不是亲姐弟，这也是她一直想做亲子鉴定的原因,爱玩台球de延陵茹云
184,这又是一部年代剧吗，现在超爱看年代剧，又有剧追了，仿佛又看到了乔家儿女,方向来自⭐️⭐️的你
185,投胎是门技术活，原生家庭对一个人的一生有着不可磨灭的影响，幸福家庭的小孩总是令人羡慕,仰望ಡಡ深蓝色的天空
186,高中特别爱看龙城三部曲，还借给暗恋的女生看，现在感觉蒋欣很适合东霓,月光老乌龟
187,"原著党来了，白宇就是我心目中最好的郑西决。会隐忍，但又温柔帅气的郑老师！
",百里饮冬冬
188,白宇演技又进步了[应援],请你喝中药m2000
189,现充个会员[呲牙],龘鞴驤龖㦞矗羴鑫鰰爾翥僂㲶犓㐥鶵齭
190,#谈谈原生家庭对你的影响#太心疼了，西决宝宝[流泪][流泪][流泪][流泪],今天要上班吗🍂
191,#谈谈原生家庭对你的影响#郑西决被三叔三婶疼爱着长大，所以懂得感恩，也会去帮助别人。相比较郑西决来说，我的父母健在，在某些原则性的问题上，对我保持着严肃的教育。因此，使得我有一定的原则性，某些底线不能够被突破。,尘缘火火火火火
